project,#u_classes,#d_classes,#de_classes,#dne_classes,#dw_classes,#dnw_classes,#uv_classes,#dv_classes,#dev_classes,#dnev_classes,#dwv_classes,#dnwv_classes,#u_sloc,#d_sloc,#de_sloc,#dne_sloc,#dw_sloc,#dnw_sloc,#uv_classes_sloc,#dv_classes_sloc,#dev_classes_sloc,#dnev_classes_sloc,#dwv_classes_sloc,#dnwv_classes_sloc,#uv_p1_r1,#uv_p1_r2,#uv_p1_r3,#uv_p1_r4,#uv_p2_r1,#uv_p2_r2,#uv_p2_r3,#uv_p2_r4,#uv_p3_r1,#uv_p3_r2,#uv_p3_r3,#uv_p3_r4,#dv_p1_r1,#dv_p1_r2,#dv_p1_r3,#dv_p1_r4,#dv_p2_r1,#dv_p2_r2,#dv_p2_r3,#dv_p2_r4,#dv_p3_r1,#dv_p3_r2,#dv_p3_r3,#dv_p3_r4,#dev_p1_r1,#dev_p1_r2,#dev_p1_r3,#dev_p1_r4,#dev_p2_r1,#dev_p2_r2,#dev_p2_r3,#dev_p2_r4,#dev_p3_r1,#dev_p3_r2,#dev_p3_r3,#dev_p3_r4,#dnev_p1_r1,#dnev_p1_r2,#dnev_p1_r3,#dnev_p1_r4,#dnev_p2_r1,#dnev_p2_r2,#dnev_p2_r3,#dnev_p2_r4,#dnev_p3_r1,#dnev_p3_r2,#dnev_p3_r3,#dnev_p3_r4,#dwv_p1_r1,#dwv_p1_r2,#dwv_p1_r3,#dwv_p1_r4,#dwv_p2_r1,#dwv_p2_r2,#dwv_p2_r3,#dwv_p2_r4,#dwv_p3_r1,#dwv_p3_r2,#dwv_p3_r3,#dwv_p3_r4,#dnwv_p1_r1,#dnwv_p1_r2,#dnwv_p1_r3,#dnwv_p1_r4,#dnwv_p2_r1,#dnwv_p2_r2,#dnwv_p2_r3,#dnwv_p2_r4,#dnwv_p3_r1,#dnwv_p3_r2,#dnwv_p3_r3,#dnwv_p3_r4
mhardin.SeleniumGridScaler,28,10898,10875,23,680,10218,18,390,387,3,31,359,1410,350181,349313,868,30875,319306,1309,43227,43056,171,4735,38492,0,0,1,0,0,1,11,8,0,0,0,76,0,0,27,10,0,0,139,736,0,0,0,311,0,0,27,10,0,0,139,734,0,0,0,308,0,0,0,0,0,0,0,2,0,0,0,3,0,0,14,0,0,0,9,6,0,0,0,48,0,0,13,10,0,0,130,730,0,0,0,263
mheath.adbcj,182,1070,610,460,439,631,32,49,16,33,31,18,4827,39913,21662,18251,17460,22453,1500,5106,945,4161,4030,1076,0,0,1,0,0,0,3,28,0,0,0,31,0,0,13,3,0,0,20,12,0,0,0,93,0,0,4,0,0,0,8,2,0,0,0,32,0,0,9,3,0,0,12,10,0,0,0,61,0,0,9,3,0,0,12,10,0,0,0,59,0,0,4,0,0,0,8,2,0,0,0,34
michaellavelle.spring-data-dynamodb,102,2610,2158,452,2086,524,4,146,137,9,137,9,2451,83579,70646,12933,61055,22524,158,13387,12732,655,11447,1940,0,0,0,0,0,0,0,0,0,0,0,19,0,0,3,1,0,0,24,57,0,0,0,251,0,0,3,0,0,0,19,55,0,0,0,250,0,0,0,1,0,0,5,2,0,0,0,1,0,0,3,1,0,0,16,49,0,0,0,249,0,0,0,0,0,0,8,8,0,0,0,2
michaelliao.jsonstream,68,20,0,20,20,0,4,5,0,5,5,0,1139,957,0,957,957,0,188,538,0,538,538,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,2,0,0,2,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,10,0,0,0,2,0,0,0,2,0,0,2,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
michaelliao.openweixin,0,1445,1352,93,1271,174,0,266,252,14,248,18,0,54152,44411,9741,42644,11508,0,22417,18599,3818,18070,4347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,118,93,0,0,0,589,0,0,10,3,0,0,116,59,0,0,0,589,0,0,0,0,0,0,2,34,0,0,0,0,0,0,8,0,0,0,113,59,0,0,0,568,0,0,2,3,0,0,5,34,0,0,0,21
michaelliao.shici,64,2357,6,2351,2351,6,5,49,0,49,49,0,2109,67669,42,67627,67627,42,675,5569,0,5569,5569,0,0,0,0,0,0,0,16,2,0,0,0,1,0,0,2,18,0,0,21,63,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,0,0,21,63,0,0,0,5,0,0,2,18,0,0,21,63,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
microbean.microbean-helm,314,1839,1619,220,653,1186,6,58,48,10,10,48,2868,66620,61008,5612,19342,47278,1260,9093,7812,1281,1714,7379,0,0,0,0,0,0,7,0,0,0,0,1,0,0,1,6,0,0,32,20,0,0,0,87,0,0,1,6,0,0,28,13,0,0,0,80,0,0,0,0,0,0,4,7,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,11,0,0,1,6,0,0,32,16,0,0,0,76
microcks.microcks,124,7156,0,7156,463,6693,47,379,0,379,64,315,4275,209242,0,209242,15304,193938,2779,39350,0,39350,5015,34335,0,0,3,0,0,0,65,10,0,0,0,142,0,0,25,25,0,0,361,141,0,0,0,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,361,141,0,0,0,583,0,0,12,0,0,0,17,43,0,0,0,138,0,0,13,25,0,0,344,98,0,0,0,445
micromata.javaapiforkml,195,2669,2669,0,0,2669,2,90,90,0,0,90,20533,56131,56131,0,0,56131,309,8116,8116,0,0,8116,0,0,0,0,0,0,3,0,0,0,0,1,0,0,10,2,0,0,59,51,0,0,0,69,0,0,10,2,0,0,59,51,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,59,51,0,0,0,69
microprofile.microprofile-config,66,1070,231,839,231,839,3,101,10,91,10,91,1785,34048,5032,29016,5032,29016,266,11453,643,10810,643,10810,0,0,1,0,0,0,0,22,0,0,0,0,0,0,9,13,0,0,66,105,0,0,0,32,0,0,1,2,0,0,9,0,0,0,0,1,0,0,8,11,0,0,57,105,0,0,0,31,0,0,1,2,0,0,9,0,0,0,0,1,0,0,8,11,0,0,57,105,0,0,0,31
Microsoft.Kafka-Availability-Monitor,58,7088,5825,1263,6477,611,25,469,246,223,400,69,1890,174248,133304,40944,155145,19103,1481,57988,35964,22024,50414,7574,0,0,0,0,0,0,5,0,0,0,0,101,0,0,29,5,0,0,279,143,0,0,0,2365,0,0,19,1,0,0,167,38,0,0,0,1945,0,0,10,4,0,0,112,105,0,0,0,420,0,0,26,3,0,0,225,91,0,0,0,2256,0,0,3,2,0,0,54,52,0,0,0,109
Microsoft.SparkCLR,317,32864,16125,16739,16125,16739,17,654,403,251,403,251,2669,391035,232777,158258,232777,158258,1535,86917,52000,34917,52000,34917,0,0,0,0,0,0,20,12,0,0,0,8,0,0,31,0,0,1,281,688,0,0,0,308,0,0,21,0,0,1,215,386,0,0,0,254,0,0,10,0,0,0,66,302,0,0,0,54,0,0,21,0,0,1,215,386,0,0,0,254,0,0,10,0,0,0,66,302,0,0,0,54
mikaelhg.urlbuilder,9,0,0,0,0,0,1,0,0,0,0,0,701,0,0,0,0,0,377,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mike-lischke.antlr4-c3,5,437,437,0,0,437,1,34,34,0,0,34,185,24109,24109,0,0,24109,185,9134,9134,0,0,9134,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,12,0,0,34,24,0,0,0,6,0,0,0,12,0,0,34,24,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,34,24,0,0,0,6
mikereedell.sunrisesunsetlib-java,4,0,0,0,0,0,0,0,0,0,0,0,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mikvor.hashmapTest,180,19685,1324,18361,5260,14425,6,736,7,729,23,713,2327,902755,40179,862576,437796,464959,567,233922,65,233857,2938,230984,0,0,0,0,0,0,1,6,0,0,0,1,0,0,208,0,0,0,164,522,0,0,0,528,0,0,0,0,0,0,0,6,0,0,0,1,0,0,208,0,0,0,164,516,0,0,0,527,0,0,2,0,0,0,24,3,0,0,0,14,0,0,206,0,0,0,140,519,0,0,0,514
MilkBowl.Vault,127,2250,916,1334,0,2250,63,201,26,175,0,201,11851,110799,25883,84916,0,110799,6446,27638,3280,24358,0,27638,0,0,0,0,0,0,1,0,0,0,0,117,0,0,24,16,0,0,275,131,0,0,0,223,0,0,0,0,0,0,16,14,0,0,0,49,0,0,24,16,0,0,259,117,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,16,0,0,275,131,0,0,0,223
MilkBowl.VaultAPI,7,909,909,0,0,909,0,26,26,0,0,26,1015,24868,24868,0,0,24868,0,3280,3280,0,0,3280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,0,0,0,49,0,0,0,0,0,0,16,14,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,0,0,0,49
mindwind.craft-atom,268,456,433,23,0,456,35,24,21,3,0,24,22687,24174,23306,868,0,24174,5750,2403,2232,171,0,2403,0,0,1,0,0,0,7,20,0,0,0,57,0,0,3,0,0,0,2,20,0,0,0,20,0,0,3,0,0,0,2,18,0,0,0,17,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,20,0,0,0,20
minecrafter.RedisBungee,848,746,568,178,77,669,38,31,15,16,3,28,34173,30757,25183,5574,2572,28185,4348,2784,1287,1497,514,2270,0,0,3,1,0,0,10,10,0,0,0,43,0,0,2,1,0,0,9,10,0,0,0,28,0,0,1,1,0,0,3,9,0,0,0,14,0,0,1,0,0,0,6,1,0,0,0,14,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,1,0,0,7,10,0,0,0,27
minecrafter.voxelwind,12271,5631,2841,2790,2640,2991,323,0,0,0,0,0,328900,243259,75058,168201,66565,176694,42392,0,0,0,0,0,0,0,25,6,0,0,162,172,0,0,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ming-soft.MCMS,75,147,147,0,0,147,5,49,49,0,0,49,2162,6465,6465,0,0,6465,676,3972,3972,0,0,3972,0,0,0,0,0,0,17,2,0,0,0,1,0,0,23,1,0,2,54,28,0,0,0,268,0,0,23,1,0,2,54,28,0,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,2,54,28,0,0,0,268
miniway.zper,24,530,501,29,330,200,9,67,62,5,55,12,742,20153,18916,1237,13333,6820,575,6256,5802,454,4963,1293,0,0,2,0,0,0,3,0,0,0,0,13,0,0,9,1,0,0,45,21,0,0,0,105,0,0,9,0,0,0,45,19,0,0,0,76,0,0,0,1,0,0,0,2,0,0,0,29,0,0,9,0,0,0,45,9,0,0,0,75,0,0,0,1,0,0,0,12,0,0,0,30
mirador.mirador,150,2942,1656,1286,1421,1521,24,111,44,67,36,75,11956,145470,96915,48555,77002,68468,5251,40835,12009,28826,9136,31699,0,0,0,20,0,0,48,18,0,0,0,13,0,0,37,167,0,0,90,115,0,0,0,217,0,0,25,0,0,0,28,24,0,0,0,18,0,0,12,167,0,0,62,91,0,0,0,199,0,0,21,1,0,0,31,28,0,0,0,18,0,0,16,166,0,0,59,87,0,0,0,199
mirkosertic.Bytecoder,13090,4382,2853,1529,2037,2345,27,208,95,113,68,140,16279,164501,91833,72668,46815,117686,1006,38615,21748,16867,8626,29989,0,0,0,0,0,0,9,38,0,0,0,5,0,0,10,15,0,0,159,122,0,0,0,178,0,0,8,0,0,0,67,22,0,0,0,64,0,0,2,15,0,0,92,100,0,0,0,114,0,0,8,0,0,0,47,3,0,0,0,59,0,0,2,15,0,0,112,119,0,0,0,119
mitre.HTTP-Proxy-Servlet,2,467,0,467,467,0,2,64,0,64,64,0,318,15507,0,15507,15507,0,318,5119,0,5119,5119,0,0,0,1,0,0,0,5,0,0,0,0,8,0,0,12,0,0,0,17,43,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,17,43,0,0,0,138,0,0,12,0,0,0,17,43,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0
miwurster.spring-data-influxdb,8,1584,747,837,1420,164,1,83,69,14,73,10,209,41796,20975,20821,35823,5973,27,7134,5858,1276,6077,1057,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,46,22,0,0,0,131,0,0,1,0,0,0,42,16,0,0,0,76,0,0,0,2,0,0,4,6,0,0,0,55,0,0,1,2,0,0,44,17,0,0,0,76,0,0,0,0,0,0,2,5,0,0,0,55
momomoxiaoxi.security,25335,15431,2456,12975,2991,12440,3384,0,0,0,0,0,1063131,694518,63727,630791,92130,602388,331064,0,0,0,0,0,0,0,244,190,0,0,1042,1817,0,0,0,3958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mongobee.mongobee,16,2836,1538,1298,1436,1400,3,182,147,35,146,36,579,81794,40763,41031,38997,42797,337,17274,13362,3912,13305,3969,0,0,0,0,0,0,0,1,0,0,0,6,0,0,6,2,0,0,40,71,0,0,0,374,0,0,1,1,0,0,14,54,0,0,0,298,0,0,5,1,0,0,26,17,0,0,0,76,0,0,1,1,0,0,14,54,0,0,0,297,0,0,5,1,0,0,26,17,0,0,0,77
mongodb-labs.hvdf,7011,748,0,748,0,748,467,0,0,0,0,0,234978,22580,0,22580,0,22580,51770,0,0,0,0,0,0,0,50,37,0,1,299,236,0,0,0,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mongodb-labs.socialite,8076,503,0,503,0,503,464,0,0,0,0,0,270899,17949,0,17949,0,17949,51286,0,0,0,0,0,0,0,50,34,0,1,303,240,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
monitorjbl.excel-streaming-reader,27,7099,0,7099,6719,380,6,153,0,153,134,19,1561,358546,0,358546,350499,8047,327,16028,0,16028,14321,1707,0,0,0,0,0,0,3,0,0,0,0,9,0,0,35,6,0,0,98,90,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6,0,0,98,90,0,0,0,94,0,0,35,6,0,0,71,86,0,0,0,27,0,0,0,0,0,0,27,4,0,0,0,67
monitorjbl.json-view,25,30,0,30,0,30,2,6,0,6,0,6,468,1614,0,1614,0,1614,83,843,0,843,0,843,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,79
monkeyk.oauth2-shiro,107,7082,3873,3209,4534,2548,40,886,519,367,591,295,2627,292789,134811,157978,153724,139065,1360,95623,45134,50489,52670,42953,0,0,10,1,0,0,13,6,0,0,0,96,0,0,53,50,0,1,591,579,0,0,0,1263,0,0,18,6,0,0,320,224,0,0,0,912,0,0,35,44,0,1,271,355,0,0,0,351,0,0,22,7,0,0,395,247,0,0,0,1042,0,0,31,43,0,1,196,332,0,0,0,221
mono.sharpen,194,2106,89,2017,2106,0,11,333,18,315,333,0,8030,166984,4693,162291,166984,0,3468,68122,1760,66362,68122,0,0,0,0,0,0,0,21,2,0,0,0,2,0,0,6,88,0,0,295,1029,0,0,0,93,0,0,0,1,0,0,35,9,0,0,0,3,0,0,6,87,0,0,260,1020,0,0,0,90,0,0,6,88,0,0,295,1029,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0
Moocar.logback-gelf,7,369,341,28,165,204,2,30,26,4,2,28,400,11359,10053,1306,3193,8166,210,2737,2154,583,19,2718,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,3,16,0,0,0,75,0,0,3,2,0,0,3,14,0,0,0,22,0,0,0,0,0,0,0,2,0,0,0,53,0,0,0,0,0,0,0,1,0,0,0,2,0,0,3,2,0,0,3,15,0,0,0,73
morfologik.morfologik-stemming,25,119,119,0,0,119,3,6,6,0,0,6,534,3665,3665,0,0,3665,80,1008,1008,0,0,1008,0,0,0,0,0,0,5,0,0,0,0,2,0,0,1,0,0,0,4,0,0,0,0,4,0,0,1,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,4
MoriTanosuke.glacieruploader,22,1137,304,833,920,217,14,118,14,104,102,16,974,51284,18770,32514,42444,8840,758,12225,2789,9436,10572,1653,0,0,0,0,0,0,2,0,0,0,0,45,0,0,14,3,0,0,49,71,0,0,0,268,0,0,2,0,0,0,3,0,0,0,0,44,0,0,12,3,0,0,46,71,0,0,0,224,0,0,14,0,0,0,46,46,0,0,0,227,0,0,0,3,0,0,3,25,0,0,0,41
mortardata.mortar-recsys,6,6754,728,6026,4814,1940,0,579,43,536,555,24,297,277632,44031,233601,172941,104691,0,78176,6311,71865,73625,4551,0,0,0,0,0,0,0,0,0,0,0,0,17,1,166,5,0,19,607,201,0,0,0,1461,0,0,7,4,0,0,20,5,0,0,0,48,17,1,159,1,0,19,587,196,0,0,0,1413,17,1,162,2,0,19,596,195,0,0,0,1449,0,0,4,3,0,0,11,6,0,0,0,12
mortennobel.java-image-scaling,31,241,0,241,0,241,0,34,0,34,0,34,894,12089,0,12089,0,12089,0,3618,0,3618,0,3618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,26,27,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,26,27,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,26,27,0,0,0,19
mostafa8eltaher.AbacSpringSecurity,33,2052,673,1379,1253,799,7,284,119,165,229,55,838,82630,25042,57588,36460,46170,237,23486,11067,12419,15355,8131,0,0,1,0,0,0,54,0,0,0,0,19,0,0,12,4,0,0,163,84,0,0,0,559,0,0,9,2,0,0,61,34,0,0,0,240,0,0,3,2,0,0,102,50,0,0,0,319,0,0,9,0,0,0,153,36,0,0,0,462,0,0,3,4,0,0,10,48,0,0,0,97
moszinet.BKKCrypt,1,571,0,571,0,571,0,53,0,53,0,53,5,21342,0,21342,0,21342,0,6957,0,6957,0,6957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,83,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,83,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,83,0,0,0,5
mozafari.verdict,382,8025,2551,5474,2168,5857,19,438,139,299,104,334,19550,187766,73931,113835,58201,129565,4911,47342,15589,31753,11939,35403,0,0,2,0,0,1,13,14,0,0,0,70,0,0,62,5,0,0,218,259,0,0,0,380,0,0,21,2,0,0,62,39,0,0,0,158,0,0,41,3,0,0,156,220,0,0,0,222,0,0,18,0,0,0,55,10,0,0,0,135,0,0,44,5,0,0,163,249,0,0,0,245
mozilla-metrics.akela,64,10922,1948,8974,10120,802,11,1464,106,1358,1425,39,1457,344785,67577,277208,295887,48898,620,161433,10601,150832,154747,6686,0,0,0,2,0,0,0,2,0,0,0,11,11,1,151,115,0,15,844,551,0,0,0,4212,0,0,21,0,0,0,59,18,0,0,0,111,11,1,130,115,0,15,785,533,0,0,0,4101,11,1,147,113,0,15,836,494,0,0,0,4204,0,0,4,2,0,0,8,57,0,0,0,8
mp911de.lettuce,951,6253,2470,3783,1288,4965,18,215,167,48,138,77,38070,144243,74133,70110,35027,109216,2999,19533,16389,3144,12791,6742,0,0,0,0,0,0,10,9,0,0,0,2,0,0,1,0,0,0,51,87,0,0,0,402,0,0,1,0,0,0,39,50,0,0,0,367,0,0,0,0,0,0,12,37,0,0,0,35,0,0,1,0,0,0,13,46,0,0,0,286,0,0,0,0,0,0,38,41,0,0,0,116
mp911de.logstash-gelf,112,0,0,0,0,0,6,0,0,0,0,0,3614,0,0,0,0,0,498,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mpalourdio.SpringBootAngularHTML5,58,399,399,0,399,0,5,32,32,0,32,0,2162,26059,26059,0,26059,0,676,8135,8135,0,8135,0,0,0,0,0,0,0,17,2,0,0,0,1,0,0,3,0,0,0,43,2,0,0,0,56,0,0,3,0,0,0,43,2,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,43,2,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
mpatric.mp3agic,37,0,0,0,0,0,8,0,0,0,0,0,3364,0,0,0,0,0,1069,0,0,0,0,0,0,0,0,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mpetazzoni.ttorrent,218,1013,200,813,200,813,47,43,20,23,20,23,6164,27223,10269,16954,10269,16954,3685,4139,2885,1254,2885,1254,0,0,0,1,0,0,21,9,0,0,0,140,0,0,19,1,0,0,54,14,0,0,0,49,0,0,17,0,0,0,51,1,0,0,0,14,0,0,2,1,0,0,3,13,0,0,0,35,0,0,17,0,0,0,51,1,0,0,0,14,0,0,2,1,0,0,3,13,0,0,0,35
mpetersen.aes-example,2,86,86,0,86,0,2,4,4,0,4,0,98,3093,3093,0,3093,0,98,326,326,0,326,0,0,0,2,0,0,0,2,0,0,0,0,6,0,0,17,0,0,0,16,0,0,0,0,0,0,0,17,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mpilone.hazelcastmq,215,6568,4587,1981,2225,4343,30,393,106,287,313,80,5082,224787,155765,69022,74914,149873,995,43028,14894,28134,31566,11462,0,0,0,0,0,0,1,7,0,0,0,30,0,0,8,4,0,0,151,62,0,0,0,1196,0,0,8,2,0,0,60,10,0,0,0,202,0,0,0,2,0,0,91,52,0,0,0,994,0,0,0,2,0,0,90,52,0,0,0,1075,0,0,8,2,0,0,61,10,0,0,0,121
mplushnikov.lombok-intellij-plugin,1,3968,3149,819,3212,756,0,306,268,38,276,30,12,100891,76479,24412,78011,22880,0,25863,21394,4469,22466,3397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,0,0,140,67,0,0,0,652,0,0,19,0,0,0,127,52,0,0,0,472,0,0,2,2,0,0,13,15,0,0,0,180,0,0,19,1,0,0,132,58,0,0,0,486,0,0,2,1,0,0,8,9,0,0,0,166
mpusher.mpush,402,5296,4389,907,2587,2709,70,242,164,78,89,153,11882,180952,145538,35414,62990,117962,4533,29015,20879,8136,12077,16938,0,0,10,0,0,0,12,11,0,0,0,206,0,0,22,44,0,0,102,117,0,0,0,227,0,0,17,27,0,0,63,66,0,0,0,122,0,0,5,17,0,0,39,51,0,0,0,105,0,0,10,2,0,0,32,3,0,0,0,106,0,0,12,42,0,0,70,114,0,0,0,121
mpusher.mpush-client-java,109,0,0,0,0,0,11,0,0,0,0,0,2887,0,0,0,0,0,646,0,0,0,0,0,0,0,9,0,0,0,12,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mrin9.Angular2_SpringBoot,108,2902,2640,262,2298,604,6,124,112,12,93,31,2016,84908,76472,8436,53096,31812,654,15887,14756,1131,10438,5449,0,0,0,0,0,0,16,2,0,0,0,1,0,0,11,0,0,0,55,19,0,0,0,211,0,0,11,0,0,0,49,14,0,0,0,147,0,0,0,0,0,0,6,5,0,0,0,64,0,0,7,0,0,0,47,8,0,0,0,133,0,0,4,0,0,0,8,11,0,0,0,78
mrsqueeze.spark-hash,40,11373,11373,0,11373,0,1,624,624,0,624,0,173,173383,173383,0,173383,0,0,58675,58675,0,58675,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,33,7,0,1,334,574,0,0,0,533,0,0,33,7,0,1,334,574,0,0,0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,7,0,1,334,574,0,0,0,533,0,0,0,0,0,0,0,0,0,0,0,0
msarhan.ummalqura-calendar,5,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mscharhag.oleaster,28,233,233,0,233,0,3,11,11,0,11,0,1056,5722,5722,0,5722,0,102,690,690,0,690,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1,4,0,0,10,0,0,0,0,0,0,0,1,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
msemys.esjc,467,1645,1611,34,456,1189,69,52,48,4,29,23,7060,54678,52618,2060,8159,46519,2871,2784,2216,568,669,2115,0,0,0,42,0,0,3,5,0,0,0,79,0,0,3,23,0,0,25,10,0,0,0,58,0,0,3,23,0,0,25,6,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,52,0,0,0,21,0,0,1,3,0,0,0,6,0,0,3,2,0,0,24,7,0,0,0,52
mslosarz.nextrtc-signaling-server,133,3179,3094,85,3145,34,8,155,151,4,151,4,3068,80588,78166,2422,78528,2060,383,16520,15952,568,15952,568,0,0,0,0,0,0,1,1,0,0,0,11,0,0,10,0,0,0,26,50,0,0,0,288,0,0,10,0,0,0,26,46,0,0,0,236,0,0,0,0,0,0,0,4,0,0,0,52,0,0,10,0,0,0,26,46,0,0,0,236,0,0,0,0,0,0,0,4,0,0,0,52
