,dependency,enterprise,well_known,used_projects,contributors_in_used_projects,cves,spotbugs_vuls
3924,com_twitter_common_application-module-log_0.0.21_application-module-log-0.0.21.jar,0,0,1,2,0,1
3925,org_apache_pig_pig_0.10.0_pig-0.10.0.jar,0,1,1,2,0,431
3926,com_google_http-client_google-http-client_1.31.0_google-http-client-1.31.0.jar,1,1,2,220,0,34
3927,com_google_http-client_google-http-client-appengine_1.31.0_google-http-client-appengine-1.31.0.jar,1,1,2,220,0,0
3928,com_google_http-client_google-http-client-jackson2_1.31.0_google-http-client-jackson2-1.31.0.jar,1,1,1,34,0,0
3929,javax_jdo_jdo2-api_2.3-eb_jdo2-api-2.3-eb.jar,0,0,5,85,0,15
3930,org_springframework_boot_spring-boot-starter-web_1.3.2.RELEASE_spring-boot-starter-web-1.3.2.RELEASE.jar,0,0,3,9,2,0
3931,org_springframework_boot_spring-boot-starter-security_1.3.2.RELEASE_spring-boot-starter-security-1.3.2.RELEASE.jar,0,0,1,2,2,0
3932,org_springframework_data_spring-data-rest-hal-browser_2.4.2.RELEASE_spring-data-rest-hal-browser-2.4.2.RELEASE.jar,1,1,2,6,0,3
3933,org_springframework_boot_spring-boot-starter-data-jpa_1.3.2.RELEASE_spring-boot-starter-data-jpa-1.3.2.RELEASE.jar,0,0,3,9,2,0
3934,org_springframework_boot_spring-boot-starter-data-rest_1.3.2.RELEASE_spring-boot-starter-data-rest-1.3.2.RELEASE.jar,0,0,2,6,0,0
3935,com_carrotsearch_java-sizeof_0.0.5_java-sizeof-0.0.5.jar,1,0,1,55,0,3
3936,org_springframework_spring-orm_5.1.5.RELEASE_spring-orm-5.1.5.RELEASE.jar,1,1,1,55,0,43
3937,org_springframework_spring-test_5.1.5.RELEASE_spring-test-5.1.5.RELEASE.jar,1,1,1,55,0,179
3938,org_hibernate_common_hibernate-commons-annotations_5.1.0.Final_hibernate-commons-annotations-5.1.0.Final.jar,0,1,1,55,0,0
3939,io_github_lukehutch_fast-classpath-scanner_3.1.9_fast-classpath-scanner-3.1.9.jar,0,0,1,55,0,33
3940,org_eclipse_platform_org.eclipse.text_3.6.100_org.eclipse.text-3.6.100.jar,0,1,1,55,0,8
3941,org_springframework_spring-context_5.1.5.RELEASE_spring-context-5.1.5.RELEASE.jar,1,1,4,149,0,184
3942,org_hibernate_hibernate-core_5.4.1.Final_hibernate-core-5.4.1.Final.jar,0,1,1,55,0,441
3943,org_codehaus_janino_janino_3.0.12_janino-3.0.12.jar,0,0,2,69,0,69
3944,org_springframework_spring-tx_5.1.5.RELEASE_spring-tx-5.1.5.RELEASE.jar,1,1,2,95,0,52
3945,com_h2database_h2_1.4.198_h2-1.4.198.jar,0,0,1,55,0,276
3946,com_thoughtworks_paranamer_paranamer_2.8_paranamer-2.8.jar,0,0,5,168,0,2
3947,org_eclipse_tycho_org.eclipse.jdt.core_3.14.0.v20171206-0802_org.eclipse.jdt.core-3.14.0.v20171206-0802.jar,0,1,2,82,0,1568
3948,org_jasypt_jasypt_1.9.2_jasypt-1.9.2.jar,0,0,3,96,0,9
3949,com_ibm_icu_icu4j_59.1_icu4j-59.1.jar,0,0,1,3,0,130
3950,com_amazonaws_aws-java-sdk_1.10.5.1_aws-java-sdk-1.10.5.1.jar,1,0,1,23,0,0
3951,org_springframework_spring-web_3.0.7.RELEASE_spring-web-3.0.7.RELEASE.jar,1,1,1,23,10,149
3952,org_springframework_spring-core_3.0.7.RELEASE_spring-core-3.0.7.RELEASE.jar,1,1,1,23,12,53
3953,org_eclipse_jetty_jetty-servlet_9.2.0.v20140526_jetty-servlet-9.2.0.v20140526.jar,1,1,1,23,2,56
3954,org_springframework_spring-webmvc_3.0.7.RELEASE_spring-webmvc-3.0.7.RELEASE.jar,1,1,1,23,9,226
3955,cglib_cglib-nodep_2.2.2_cglib-nodep-2.2.2.jar,1,0,2,27,0,24
3956,org_eclipse_jetty_jetty-server_9.2.0.v20140526_jetty-server-9.2.0.v20140526.jar,1,1,1,23,7,86
3957,org_slf4j_slf4j-api_1.7.0_slf4j-api-1.7.0.jar,0,0,2,52,0,5
3958,org_mockito_mockito-all_1.10.19_mockito-all-1.10.19.jar,0,0,4,229,0,55
3959,org_slf4j_jul-to-slf4j_1.7.13_jul-to-slf4j-1.7.13.jar,0,0,1,5,0,5
3960,net_sf_jopt-simple_jopt-simple_4.9_jopt-simple-4.9.jar,1,0,3,35,0,0
3961,com_gmail_nossr50_mcMMO_mcMMO_1.6.0-SNAPSHOT_mcMMO-1.6.0-SNAPSHOT.jar,0,0,1,31,0,436
3962,com_herocraftonline_heroes_Heroes_1.5.5.7_Heroes-1.5.5.7.jar,0,0,1,31,0,118
3963,org_black_ixx_PlayerPoints_2.1.3_PlayerPoints-2.1.3.jar,0,0,1,31,0,22
3964,org_bstats_bstats-bukkit_1.1_bstats-bukkit-1.1.jar,0,0,2,45,0,2
3965,me_sablednah_LegendQuest_1.9.7_LegendQuest-1.9.7.jar,0,0,1,31,0,89
3966,pl_betoncraft_BetonLangAPI_1.1.1_BetonLangAPI-1.1.1.jar,0,0,1,31,0,5
3967,com_sucy_skill_SkillAPI_3.37_SkillAPI-3.37.jar,0,0,1,31,0,56
3968,org_spigotmc_spigot-api_1.12.2-R0.1-SNAPSHOT_spigot-api-1.12.2-R0.1-SNAPSHOT.jar,1,0,1,31,0,81
3969,org_lwjgl_lwjgl-openal_3.1.7-SNAPSHOT_lwjgl-openal-3.1.7-SNAPSHOT.jar,0,0,2,18,0,0
3970,org_lwjgl_lwjgl-vulkan_3.1.7-SNAPSHOT_lwjgl-vulkan-3.1.7-SNAPSHOT.jar,0,0,2,18,0,0
3971,org_lwjgl_lwjgl-glfw_3.1.7-SNAPSHOT_lwjgl-glfw-3.1.7-SNAPSHOT.jar,0,0,2,18,0,0
3972,org_lwjgl_lwjgl-assimp_3.1.7-SNAPSHOT_lwjgl-assimp-3.1.7-SNAPSHOT.jar,0,0,2,18,0,0
3973,org_lwjgl_lwjgl_3.1.7-SNAPSHOT_lwjgl-3.1.7-SNAPSHOT.jar,0,0,2,18,0,22
3974,org_lwjgl_lwjgl-opengl_3.1.7-SNAPSHOT_lwjgl-opengl-3.1.7-SNAPSHOT.jar,0,0,2,18,0,0
3975,org_lwjgl_lwjgl-stb_3.1.7-SNAPSHOT_lwjgl-stb-3.1.7-SNAPSHOT.jar,0,0,2,18,0,0
3976,org_lwjgl_lwjgl-jemalloc_3.1.7-SNAPSHOT_lwjgl-jemalloc-3.1.7-SNAPSHOT.jar,0,0,2,18,0,0
3977,org_projectlombok_lombok_1.18.2_lombok-1.18.2.jar,0,0,2,18,0,15
3978,org_springframework_data_spring-data-jpa_2.1.4.RELEASE_spring-data-jpa-2.1.4.RELEASE.jar,1,1,1,14,0,32
3979,org_springframework_spring-web_5.1.4.RELEASE_spring-web-5.1.4.RELEASE.jar,1,1,1,14,0,235
3980,org_codehaus_groovy_groovy_2.5.7_groovy-2.5.7.jar,0,0,6,834,0,473
3981,io_usethesource_capsule_0.6.1_capsule-0.6.1.jar,0,0,1,4,0,4
3982,org_antlr_antlr4_4.5_antlr4-4.5.jar,1,0,1,4,0,161
3983,org_organicdesign_Paguro_2.1.1_Paguro-2.1.1.jar,1,0,1,4,0,4
3984,org_elasticsearch_client_transport_5.2.2_transport-5.2.2.jar,0,1,2,10,2,0
3985,us_codecraft_webmagic-extension_0.6.0_webmagic-extension-0.6.0.jar,1,0,1,6,0,30
3986,us_codecraft_webmagic-core_0.6.0_webmagic-core-0.6.0.jar,1,0,1,6,0,33
3987,org_aspectj_aspectjrt_1.8.8_aspectjrt-1.8.8.jar,0,0,1,6,0,21
3988,commons-httpclient_commons-httpclient_3.0.1_commons-httpclient-3.0.1.jar,0,0,4,28,0,125
3989,com_hankcs_hanlp_portable-1.2.9_hanlp-portable-1.2.9.jar,1,0,1,6,0,370
3990,org_apache_logging_log4j_log4j-web_2.6.2_log4j-web-2.6.2.jar,1,1,1,6,1,0
3991,org_apache_logging_log4j_log4j-jcl_2.6.2_log4j-jcl-2.6.2.jar,1,1,1,6,1,0
3992,org_apache_logging_log4j_log4j-slf4j-impl_2.6.2_log4j-slf4j-impl-2.6.2.jar,1,1,3,30,1,2
3993,io_dropwizard_dropwizard-auth_1.1.2_dropwizard-auth-1.1.2.jar,1,0,1,8,0,0
3994,org_bitbucket_b_c_jose4j_0.6.0_jose4j-0.6.0.jar,0,0,1,8,0,72
3995,org_codehaus_groovy_groovy_1.6.5_groovy-1.6.5.jar,0,0,1,7,1,647
3996,com_beust_jcommander_1.58_jcommander-1.58.jar,1,0,1,6,0,4
3997,joda-time_joda-time_2.9.7_joda-time-2.9.7.jar,1,0,2,127,0,22
3998,org_slf4j_slf4j-simple_1.7.23_slf4j-simple-1.7.23.jar,0,0,1,6,0,3
3999,com_github_subchen_jetbrick-template_2.1.4_jetbrick-template-2.1.4.jar,1,0,1,29,0,30
4000,com_github_spullara_mustache_java_compiler_0.9.4_compiler-0.9.4.jar,0,0,1,29,0,20
4001,com_github_jknack_handlebars_4.0.6_handlebars-4.0.6.jar,0,0,1,29,0,43
4002,org_jtwig_jtwig-core_5.86.1.RELEASE_jtwig-core-5.86.1.RELEASE.jar,0,0,1,29,0,11
4003,de_neuland-bfi_jade4j_1.2.5_jade4j-1.2.5.jar,1,0,1,29,0,16
4004,com_google_template_soy_2017-02-01_soy-2017-02-01.jar,1,1,1,29,0,49
4005,com_sparkjava_spark-core_2.5.5_spark-core-2.5.5.jar,1,0,2,51,1,58
4006,org_freemarker_freemarker_2.3.26-incubating_freemarker-2.3.26-incubating.jar,0,0,1,29,0,117
4007,com_mitchellbosecke_pebble_2.3.0_pebble-2.3.0.jar,1,0,1,29,0,7
4008,org_mvel_mvel2_2.3.1.Final_mvel2-2.3.1.Final.jar,0,0,2,59,0,202
4009,com_hubspot_jinjava_jinjava_2.1.19_jinjava-2.1.19.jar,0,0,1,29,1,33
4010,org_thymeleaf_extras_thymeleaf-extras-java8time_3.0.0.RELEASE_thymeleaf-extras-java8time-3.0.0.RELEASE.jar,0,0,1,29,0,0
4011,com_github_jknack_handlebars-guava-cache_4.0.6_handlebars-guava-cache-4.0.6.jar,0,0,1,29,0,0
4012,org_thymeleaf_thymeleaf_3.0.5.RELEASE_thymeleaf-3.0.5.RELEASE.jar,0,0,1,29,0,100
4013,org_watertemplate_watertemplate-engine_1.2.2_watertemplate-engine-1.2.2.jar,0,0,1,29,0,0
4014,com_fizzed_rocker-runtime_0.18.0_rocker-runtime-0.18.0.jar,0,0,1,29,0,13
4015,org_clojure_tools.namespace_0.1.3_tools.namespace-0.1.3.jar,1,0,1,4,0,0
4016,org_thnetos_cd-client_0.3.6_cd-client-0.3.6.jar,0,0,1,4,0,0
4017,seesaw_seesaw_1.4.5_seesaw-1.4.5.jar,0,0,1,4,0,0
4018,clj-info_clj-info_0.3.1_clj-info-0.3.1.jar,0,0,1,4,0,0
4019,org_clojure_tools.trace_0.7.8_tools.trace-0.7.8.jar,1,0,1,4,0,0
4020,org_clojure_clojure_1.6.0_clojure-1.6.0.jar,1,0,1,4,0,31
4021,hiccup_hiccup_1.0.5_hiccup-1.0.5.jar,0,0,1,4,0,0
4022,org_springframework_spring-jdbc_4.2.3.RELEASE_spring-jdbc-4.2.3.RELEASE.jar,1,1,1,4,4,232
4023,org_springframework_spring-web_4.2.3.RELEASE_spring-web-4.2.3.RELEASE.jar,1,1,1,4,4,181
4024,org_ehcache_ehcache_3.0.0.m3_ehcache-3.0.0.m3.jar,0,0,1,4,2,87
4025,org_springframework_spring-webmvc_4.2.3.RELEASE_spring-webmvc-4.2.3.RELEASE.jar,1,1,1,4,5,296
4026,org_mybatis_mybatis-ehcache_1.0.0_mybatis-ehcache-1.0.0.jar,0,0,2,6,0,0
4027,org_jgrapht_jgrapht-ext_0.9.2_jgrapht-ext-0.9.2.jar,0,0,1,7,0,4
4028,org_jgrapht_jgrapht-core_0.9.2_jgrapht-core-0.9.2.jar,0,0,2,29,0,7
4029,org_jboss_shrinkwrap_resolver_shrinkwrap-resolver-impl-maven_2.1.1_shrinkwrap-resolver-impl-maven-2.1.1.jar,0,0,1,7,0,78
4030,com_ximpleware_vtd-xml_2.13_vtd-xml-2.13.jar,0,0,1,7,0,140
4031,org_eclipse_jdt_org.eclipse.jdt.core_3.10.0_org.eclipse.jdt.core-3.10.0.jar,0,1,2,197,0,1287
4032,fr_lteconsulting_hexa.utils_1.3_hexa.utils-1.3.jar,1,0,1,7,0,0
4033,io_undertow_undertow-core_1.4.15.Final_undertow-core-1.4.15.Final.jar,0,0,1,7,5,61
4034,org_apache_maven_maven-core_3.1.0_maven-core-3.1.0.jar,1,1,2,71,0,46
4035,org_eclipse_jgit_org.eclipse.jgit_4.5.2.201704071617-r_org.eclipse.jgit-4.5.2.201704071617-r.jar,0,1,1,7,0,251
4036,com_flowpowered_flow-math_1.0.2_flow-math-1.0.2.jar,0,0,2,24,0,13
4037,com_fasterxml_jackson_core_jackson-core_2.8.2_jackson-core-2.8.2.jar,0,0,4,41,0,43
4038,com_fasterxml_jackson_dataformat_jackson-dataformat-yaml_2.8.2_jackson-dataformat-yaml-2.8.2.jar,0,0,2,24,0,4
4039,com_spotify_completable-futures_0.1.0_completable-futures-0.1.0.jar,1,0,2,24,0,0
4040,com_nimbusds_nimbus-jose-jwt_4.24_nimbus-jose-jwt-4.24.jar,0,0,2,24,3,12
4041,io_netty_netty-handler_4.1.6.Final_netty-handler-4.1.6.Final.jar,1,0,2,24,0,12
4042,org_ow2_asm_asm-all_5.1_asm-all-5.1.jar,0,0,2,24,0,18
4043,ch_jalu_injector_0.3_injector-0.3.jar,0,0,2,24,0,4
4044,com_fasterxml_jackson_core_jackson-databind_2.8.2_jackson-databind-2.8.2.jar,0,0,3,29,23,45
4045,org_mybatis_mybatis_3.2.6_mybatis-3.2.6.jar,0,0,2,30,0,98
4046,org_iota_jota_0.9.10_jota-0.9.10.jar,0,0,1,5,0,50
4047,com_tinkerpop_gremlin_gremlin-groovy_2.6.0_gremlin-groovy-2.6.0.jar,0,0,1,9,0,25
4048,com_tinkerpop_gremlin_gremlin-java_2.6.0_gremlin-java-2.6.0.jar,0,0,1,9,0,0
4049,com_tinkerpop_pipes_2.6.0_pipes-2.6.0.jar,0,0,2,26,0,3
4050,org_codehaus_groovy_groovy-jsr223_2.1.6_groovy-jsr223-2.1.6.jar,0,0,2,18,0,2
4051,de_vandermeer_asciitable_0.2.3_asciitable-0.2.3.jar,1,0,2,18,0,12
4052,org_codehaus_groovy_groovy_2.1.6_groovy-2.1.6.jar,0,0,2,18,3,266
4053,com_fasterxml_jackson_core_jackson-databind_2.6.2_jackson-databind-2.6.2.jar,0,0,2,18,17,34
4054,com_alibaba_fastjson_1.1.36_fastjson-1.1.36.jar,1,0,2,18,1,54
4055,org_codehaus_groovy_groovy-templates_2.1.6_groovy-templates-2.1.6.jar,0,0,2,18,0,1
4056,com_googlecode_java-diff-utils_diffutils_1.3.0_diffutils-1.3.0.jar,0,1,4,333,0,0
4057,com_fasterxml_jackson_dataformat_jackson-dataformat-yaml_2.6.2_jackson-dataformat-yaml-2.6.2.jar,0,0,2,18,0,13
4058,org_walkmod_merger_1.0.1_merger-1.0.1.jar,1,0,2,18,0,0
4059,org_apache_ivy_ivy_2.4.0-rc1_ivy-2.4.0-rc1.jar,0,1,2,18,0,166
4060,org_jpmml_pmml-model-jackson_1.4.13_pmml-model-jackson-1.4.13.jar,1,0,1,1,5,0
4061,net_sf_supercsv_super-csv_2.4.0_super-csv-2.4.0.jar,1,0,4,34,0,0
4062,org_jpmml_pmml-model-metro_1.4.13_pmml-model-metro-1.4.13.jar,1,0,1,1,0,0
4063,org_jpmml_pmml-evaluator_1.4.11_pmml-evaluator-1.4.11.jar,1,0,1,1,0,1
4064,com_fasterxml_jackson_core_jackson-annotations_2.9.6_jackson-annotations-2.9.6.jar,0,0,2,17,0,0
4065,org_eclipse_jetty_jetty-annotations_9.4.19.v20190610_jetty-annotations-9.4.19.v20190610.jar,1,1,1,1,0,5
4066,com_fasterxml_jackson_jaxrs_jackson-jaxrs-json-provider_2.9.8_jackson-jaxrs-json-provider-2.9.8.jar,0,0,5,292,0,2
4067,org_eclipse_jetty_jetty-webapp_9.4.19.v20190610_jetty-webapp-9.4.19.v20190610.jar,1,1,3,721,0,17
4068,com_typesafe_config_1.3.3_config-1.3.3.jar,0,0,3,15,0,13
4069,org_jpmml_pmml-model-moxy_1.4.13_pmml-model-moxy-1.4.13.jar,1,0,1,1,0,0
4070,org_jpmml_pmml-evaluator-extension_1.4.11_pmml-evaluator-extension-1.4.11.jar,1,0,1,1,0,0
4071,org_jpmml_pmml-model-gwt_1.4.13_pmml-model-gwt-1.4.13.jar,1,0,1,1,0,0
4072,org_eclipse_jetty_jetty-servlet_9.4.19.v20190610_jetty-servlet-9.4.19.v20190610.jar,1,1,1,1,0,23
4073,com_github_jai-imageio_jai-imageio-core_1.4.0_jai-imageio-core-1.4.0.jar,0,0,3,38,0,53
4074,com_github_chungkwong_json_1.0-SNAPSHOT_json-1.0-SNAPSHOT.jar,1,0,1,2,0,0
4075,de_bwaldvogel_liblinear_2.20_liblinear-2.20.jar,0,0,1,2,0,10
4076,org_springframework_boot_spring-boot-starter-aop_1.4.2.RELEASE_spring-boot-starter-aop-1.4.2.RELEASE.jar,0,0,1,4,2,0
4077,com_alibaba_fastjson_1.2.32_fastjson-1.2.32.jar,1,0,1,4,0,65
4078,org_springframework_boot_spring-boot-starter-web_1.4.2.RELEASE_spring-boot-starter-web-1.4.2.RELEASE.jar,0,0,2,7,2,0
4079,joda-time_joda-time_2.9.5_joda-time-2.9.5.jar,1,0,1,4,0,22
4080,com_netflix_exhibitor_exhibitor-standalone_1.5.2_exhibitor-standalone-1.5.2.jar,0,0,1,9,0,23
4081,com_drewnoakes_metadata-extractor_2.9.1_metadata-extractor-2.9.1.jar,1,0,1,12,0,77
4082,org_springframework_boot_spring-boot-starter-actuator_1.2.3.RELEASE_spring-boot-starter-actuator-1.2.3.RELEASE.jar,0,0,1,4,2,0
4083,org_springframework_boot_spring-boot-starter-data-jpa_1.2.3.RELEASE_spring-boot-starter-data-jpa-1.2.3.RELEASE.jar,0,0,1,4,2,0
4084,org_springframework_boot_spring-boot-starter-data-jpa_1.3.5.RELEASE_spring-boot-starter-data-jpa-1.3.5.RELEASE.jar,0,0,3,11,2,0
4085,com_fasterxml_jackson_core_jackson-databind_2.8.10_jackson-databind-2.8.10.jar,0,0,3,18,21,49
4086,org_springframework_boot_spring-boot-configuration-processor_1.5.9.RELEASE_spring-boot-configuration-processor-1.5.9.RELEASE.jar,0,0,1,1,0,4
4087,org_springframework_boot_spring-boot-starter_1.5.9.RELEASE_spring-boot-starter-1.5.9.RELEASE.jar,0,0,1,1,0,0
4088,org_springframework_spring-messaging_4.3.13.RELEASE_spring-messaging-4.3.13.RELEASE.jar,1,1,2,8,8,85
4089,org_apache_rocketmq_rocketmq-client_4.2.0_rocketmq-client-4.2.0.jar,0,0,1,1,0,169
4090,mysql_mysql-connector-java_5.1.21_mysql-connector-java-5.1.21.jar,0,0,1,5,4,141
4091,org_apache_logging_log4j_log4j-api_2.0-beta9_log4j-api-2.0-beta9.jar,1,1,1,5,0,44
4092,org_javassist_javassist_3.17.1-GA_javassist-3.17.1-GA.jar,0,0,2,68,0,79
4093,org_mybatis_mybatis_3.1.1_mybatis-3.1.1.jar,0,0,2,8,0,86
4094,org_sonatype_sisu_inject_cglib_2.2.2_cglib-2.2.2.jar,0,0,1,5,0,24
4095,org_apache_logging_log4j_log4j-core_2.0-beta9_log4j-core-2.0-beta9.jar,1,1,1,5,0,290
4096,io_restx_restx-factory_0.31.1_restx-factory-0.31.1.jar,0,0,1,3,0,6
4097,io_restx_restx-monitor-admin_0.31.1_restx-monitor-admin-0.31.1.jar,0,0,1,3,0,1
4098,io_restx_restx-barbarywatch_0.31.1_restx-barbarywatch-0.31.1.jar,0,0,1,3,0,1
4099,io_restx_restx-core_0.31.1_restx-core-0.31.1.jar,0,0,1,3,0,41
4100,io_restx_restx-apidocs_0.31.1_restx-apidocs-0.31.1.jar,0,0,1,3,0,0
4101,io_restx_restx-core-annotation-processor_0.31.1_restx-core-annotation-processor-0.31.1.jar,0,0,1,3,0,0
4102,io_restx_restx-security-basic_0.31.1_restx-security-basic-0.31.1.jar,0,0,1,3,0,8
4103,io_restx_restx-factory-admin_0.31.1_restx-factory-admin-0.31.1.jar,0,0,1,3,0,0
4104,io_restx_restx-specs-admin_0.31.1_restx-specs-admin-0.31.1.jar,0,0,1,3,0,0
4105,com_github_kevinsawicki_http-request_5.5_http-request-5.5.jar,1,0,1,3,0,6
4106,io_restx_restx-server-jetty_0.31.1_restx-server-jetty-0.31.1.jar,0,0,1,3,0,0
4107,io_restx_restx-admin_0.31.1_restx-admin-0.31.1.jar,0,0,1,3,0,3
4108,org_apache_pdfbox_pdfbox_2.0.16_pdfbox-2.0.16.jar,0,1,2,20,0,302
4109,org_apache_pdfbox_pdfbox-tools_2.0.16_pdfbox-tools-2.0.16.jar,0,1,1,13,0,32
4110,org_ghost4j_ghost4j_1.0.1_ghost4j-1.0.1.jar,0,0,1,13,0,50
4111,org_apache_pdfbox_jbig2-imageio_3.0.2_jbig2-imageio-3.0.2.jar,0,1,2,36,0,15
4112,net_sourceforge_lept4j_lept4j_1.12.2_lept4j-1.12.2.jar,0,0,1,13,0,5
4113,org_slf4j_jul-to-slf4j_1.7.28_jul-to-slf4j-1.7.28.jar,0,0,2,433,0,5
4114,org_jboss_jboss-vfs_3.2.14.Final_jboss-vfs-3.2.14.Final.jar,0,0,1,13,0,17
4115,com_google_j2objc_j2objc-annotations_1.3_j2objc-annotations-1.3.jar,1,1,1,75,0,0
4116,com_google_code_findbugs_bcel-findbugs_6.0_bcel-findbugs-6.0.jar,0,1,1,75,0,117
4117,com_google_guava_guava_28.0-android_guava-28.0-android.jar,1,1,3,272,0,63
4118,org_springframework_spring-core_4.3.20.RELEASE_spring-core-4.3.20.RELEASE.jar,1,1,1,29,0,113
4119,org_springframework_spring-beans_4.3.20.RELEASE_spring-beans-4.3.20.RELEASE.jar,1,1,3,175,0,155
4120,asm_asm_3.1_asm-3.1.jar,0,0,3,36,0,0
4121,org_springframework_spring-webmvc_4.3.20.RELEASE_spring-webmvc-4.3.20.RELEASE.jar,1,1,2,136,0,298
4122,org_springframework_retry_spring-retry_1.1.0.RELEASE_spring-retry-1.1.0.RELEASE.jar,1,1,1,29,0,7
4123,org_springframework_spring-context_4.3.20.RELEASE_spring-context-4.3.20.RELEASE.jar,1,1,3,175,0,188
4124,org_springframework_spring-aop_4.3.20.RELEASE_spring-aop-4.3.20.RELEASE.jar,1,1,1,29,0,64
4125,org_postgresql_postgresql_9.3-1102-jdbc4_postgresql-9.3-1102-jdbc4.jar,1,0,2,64,3,87
4126,org_hibernate_hibernate-entitymanager_4.3.6.Final_hibernate-entitymanager-4.3.6.Final.jar,0,1,2,3,0,38
4127,org_hibernate_hibernate-jpamodelgen_1.3.0.Final_hibernate-jpamodelgen-1.3.0.Final.jar,0,1,1,1,0,5
4128,org_hibernate_hibernate-ehcache_4.3.11.Final_hibernate-ehcache-4.3.11.Final.jar,0,1,1,14,0,5
4129,net_sf_ehcache_ehcache-jgroupsreplication_1.7_ehcache-jgroupsreplication-1.7.jar,0,0,1,14,0,70
4130,org_springframework_security_spring-security-ldap_4.2.9.RELEASE_spring-security-ldap-4.2.9.RELEASE.jar,0,1,1,14,3,51
4131,org_springframework_security_spring-security-cas_4.2.9.RELEASE_spring-security-cas-4.2.9.RELEASE.jar,0,1,1,14,3,13
4132,org_springframework_integration_spring-integration-mail_4.3.18.RELEASE_spring-integration-mail-4.3.18.RELEASE.jar,0,1,1,14,0,8
4133,org_springframework_integration_spring-integration-core_4.3.18.RELEASE_spring-integration-core-4.3.18.RELEASE.jar,0,1,1,14,0,202
4134,org_infinispan_infinispan-core_7.2.5.Final_infinispan-core-7.2.5.Final.jar,0,0,1,14,3,59
4135,org_apache_struts_struts-core_1.3.10_struts-core-1.3.10.jar,1,1,1,14,7,226
4136,org_springframework_security_spring-security-aspects_4.2.9.RELEASE_spring-security-aspects-4.2.9.RELEASE.jar,0,1,1,14,3,0
4137,org_springframework_security_spring-security-config_4.2.9.RELEASE_spring-security-config-4.2.9.RELEASE.jar,0,1,1,14,3,22
4138,org_springframework_security_spring-security-taglibs_4.2.9.RELEASE_spring-security-taglibs-4.2.9.RELEASE.jar,0,1,1,14,3,1
4139,net_sf_biweekly_biweekly_0.4.3_biweekly-0.4.3.jar,1,0,1,14,0,33
4140,org_unitime_cpsolver_1.3-SNAPSHOT_cpsolver-1.3-SNAPSHOT.jar,1,0,1,14,0,621
4141,org_springframework_security_spring-security-core_4.2.9.RELEASE_spring-security-core-4.2.9.RELEASE.jar,0,1,1,14,3,117
4142,org_apache_struts_struts-tiles_1.3.10_struts-tiles-1.3.10.jar,1,1,1,14,7,79
4143,org_springframework_spring-expression_4.3.18.RELEASE_spring-expression-4.3.18.RELEASE.jar,1,1,1,14,1,14
4144,org_infinispan_infinispan-spring_7.2.5.Final_infinispan-spring-7.2.5.Final.jar,0,0,1,14,3,0
4145,org_springframework_spring-struts_3.2.18.RELEASE_spring-struts-3.2.18.RELEASE.jar,1,1,1,14,3,15
4146,org_springframework_spring-jdbc_4.3.18.RELEASE_spring-jdbc-4.3.18.RELEASE.jar,1,1,3,45,1,231
4147,org_jboss_logging_jboss-logging-annotations_1.2.1.Final_jboss-logging-annotations-1.2.1.Final.jar,0,0,1,14,0,0
4148,org_springframework_spring-tx_4.3.18.RELEASE_spring-tx-4.3.18.RELEASE.jar,1,1,3,45,1,52
4149,org_springframework_spring-web_4.3.18.RELEASE_spring-web-4.3.18.RELEASE.jar,1,1,1,14,1,179
4150,org_springframework_security_spring-security-web_4.2.9.RELEASE_spring-security-web-4.2.9.RELEASE.jar,0,1,1,14,3,234
4151,org_javassist_javassist_3.18.2-GA_javassist-3.18.2-GA.jar,0,0,2,19,0,80
4152,org_apache_struts_struts-taglib_1.3.10_struts-taglib-1.3.10.jar,1,1,1,14,7,72
4153,com_google_gwt_gwt-servlet_2.8.2_gwt-servlet-2.8.2.jar,0,1,1,14,0,208
4154,org_springframework_security_spring-security-acl_4.2.9.RELEASE_spring-security-acl-4.2.9.RELEASE.jar,0,1,1,14,3,18
4155,org_jgroups_jgroups_3.6.6.Final_jgroups-3.6.6.Final.jar,0,0,1,14,0,335
4156,org_hibernate_hibernate-infinispan_4.3.11.Final_hibernate-infinispan-4.3.11.Final.jar,0,1,1,14,3,0
4157,org_apache_struts_struts-extras_1.3.10_struts-extras-1.3.10.jar,1,1,1,14,7,58
4158,org_aspectj_aspectjrt_1.8.7_aspectjrt-1.8.7.jar,0,0,3,96,0,21
4159,org_jboss_jbossts_jbossjta_4.16.6.Final_jbossjta-4.16.6.Final.jar,0,0,1,14,0,164
4160,org_restlet_jse_org.restlet_2.3.12_org.restlet-2.3.12.jar,0,0,1,14,0,186
4161,org_springframework_integration_spring-integration-file_4.3.18.RELEASE_spring-integration-file-4.3.18.RELEASE.jar,0,1,1,14,0,72
4162,org_springframework_spring-aop_4.3.18.RELEASE_spring-aop-4.3.18.RELEASE.jar,1,1,2,19,1,64
4163,com_flowpowered_flow-nbt_1.0.0_flow-nbt-1.0.0.jar,0,0,1,7,0,9
4164,org_apache_santuario_xmlsec_2.1.2_xmlsec-2.1.2.jar,0,1,1,8,1,302
4165,org_bouncycastle_bcpkix-jdk15on_1.52_bcpkix-jdk15on-1.52.jar,0,0,1,8,0,27
4166,org_bouncycastle_bcprov-jdk15on_1.52_bcprov-jdk15on-1.52.jar,0,0,1,8,13,521
