com_google_bitcoinj_0.11.3_bitcoinj-0.11.3.jar;252
io_opencensus_opencensus-exporter-stats-stackdriver_0.19.2_opencensus-exporter-stats-stackdriver-0.19.2.jar;1
org_hamcrest_hamcrest-all_1.3_hamcrest-all-1.3.jar;36
io_netty_netty-tcnative-boringssl-static_2.0.20.Final_netty-tcnative-boringssl-static-2.0.20.Final.jar;4
com_google_cloud_dataflow_google-cloud-dataflow-java-sdk-all_1.9.1_google-cloud-dataflow-java-sdk-all-1.9.1.jar;331
com_google_cloud_google-cloud-monitoring_0.26.0-alpha_google-cloud-monitoring-0.26.0-alpha.jar;0
com_google_cloud_bigtable_bigtable-hbase-1.x_1.0.0_bigtable-hbase-1.x-1.0.0.jar;0
org_slf4j_slf4j-simple_1.7.21_slf4j-simple-1.7.21.jar;3
org_slf4j_slf4j-simple_1.7.24_slf4j-simple-1.7.24.jar;3
com_google_cloud_bigtable_bigtable-client-core_1.0.0_bigtable-client-core-1.0.0.jar;33
io_opencensus_opencensus-exporter-trace-stackdriver_0.19.2_opencensus-exporter-trace-stackdriver-0.19.2.jar;0
org_slf4j_slf4j-api_1.7.24_slf4j-api-1.7.24.jar;56
com_google_guava_guava_27.0.1-jre_guava-27.0.1-jre.jar;63
com_google_cloud_bigtable_bigtable-hbase-1.x_1.9.0_bigtable-hbase-1.x-1.9.0.jar;0
com_google_cloud_bigtable_bigtable-hbase-beam_1.0.0-pre4_bigtable-hbase-beam-1.0.0-pre4.jar;12
jstl_jstl_1.2_jstl-1.2.jar;59
joda-time_joda-time_2.8.2_joda-time-2.8.2.jar;22
io_opencensus_opencensus-contrib-grpc-metrics_0.19.2_opencensus-contrib-grpc-metrics-0.19.2.jar;0
org_eclipse_jetty_websocket_websocket-client_9.3.0.M2_websocket-client-9.3.0.M2.jar;2
io_grpc_grpc-auth_1.17.1_grpc-auth-1.17.1.jar;0
com_google_cloud_google-cloud-trace_0.80.0-beta_google-cloud-trace-0.80.0-beta.jar;0
org_apache_beam_beam-runners-google-cloud-dataflow-java_2.1.0_beam-runners-google-cloud-dataflow-java-2.1.0.jar;172
com_google_cloud_bigtable_bigtable-hbase-mapreduce_1.0.0_bigtable-hbase-mapreduce-1.0.0.jar;5
org_apache_beam_beam-runners-google-cloud-dataflow-java_2.4.0_beam-runners-google-cloud-dataflow-java-2.4.0.jar;190
