project,#u_classes,#d_classes,#uv_classes,#dv_classes,#u_sloc,#d_sloc,#uv_classes_sloc,#dv_classes_sloc,#uv_p1_r1,#uv_p1_r2,#uv_p1_r3,#uv_p1_r4,#uv_p2_r1,#uv_p2_r2,#uv_p2_r3,#uv_p2_r4,#uv_p3_r1,#uv_p3_r2,#uv_p3_r3,#uv_p3_r4,#dv_p1_r1,#dv_p1_r2,#dv_p1_r3,#dv_p1_r4,#dv_p2_r1,#dv_p2_r2,#dv_p2_r3,#dv_p2_r4,#dv_p3_r1,#dv_p3_r2,#dv_p3_r3,#dv_p3_r4
japgolly.svg-android,16,0,1,0,424,0,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
camelinaction.camelinaction,214,9137,14,1206,1428,344307,203,122991,0,0,0,0,0,0,6,1,0,0,0,7,0,0,54,35,0,1,662,368,0,0,0,3510
wmixvideo.nfe,1368,1513,72,195,46287,76911,6380,24886,0,0,1,5,0,0,19,48,0,0,0,70,0,0,70,18,0,0,130,47,0,0,0,892
mdeverdelhan.ta4j,181,889,4,108,4996,71937,251,22812,0,0,0,0,0,0,3,0,0,0,0,3,0,0,5,16,0,0,17,84,0,0,0,124
tking.JSTUN,44,23,6,3,1160,868,266,171,0,0,0,0,0,0,8,0,0,0,0,11,0,0,0,0,0,0,0,2,0,0,0,3
cardillo.joinery,97,3608,7,224,2744,177494,1431,29185,0,0,0,0,0,0,19,2,0,0,0,2,0,0,48,26,0,0,96,113,0,0,0,122
gravitee-io.gateway,346,10147,55,701,9131,345942,3072,74997,0,0,0,0,0,0,14,5,0,0,0,111,0,0,50,25,0,0,229,417,0,0,0,1072
schemaspy.schemaspy,212,4296,5,333,2167,113381,683,30140,0,0,0,0,0,0,16,2,0,0,0,1,0,0,9,1,0,0,126,140,0,0,0,476
Sarwat.GeoSpark,16012,11130,1015,0,687174,402024,119830,0,0,0,89,282,0,0,315,1168,0,0,0,817,0,0,0,0,0,0,0,0,0,0,0,0
technical-rex.spring-security-jwt,0,3937,0,296,0,111468,0,22477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,145,73,0,0,0,394
codefollower.Open-Source-Research,1298,891,50,60,46785,26300,4610,5603,0,0,4,7,0,0,73,22,0,0,0,19,0,0,9,1,0,0,79,14,0,0,0,65
square.otto,15,0,2,0,286,0,69,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
indeedeng.util,263,12993,31,840,9905,283710,3357,168261,0,0,4,1,0,0,33,9,0,0,0,35,0,0,238,2,0,0,304,533,0,0,0,836
cognitect.transit-clj,0,107,0,0,0,1604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bbqgophers.qpid,44,246,0,23,58,3941,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,2,0,0,0,0
tulskiy.musique,1773,211,282,15,66179,9034,21858,1551,0,0,25,85,0,0,85,232,0,0,0,382,0,0,0,0,0,0,25,1,0,0,0,31
spring-cloud-samples.aws-refapp,79,482,7,63,346,39267,104,14078,0,0,1,0,0,0,2,0,0,0,0,9,0,0,21,0,0,0,69,27,0,0,0,51
jkrasnay.sqlbuilder,67,567,2,83,1721,31266,136,9034,0,0,0,0,0,0,1,0,0,0,0,4,0,0,4,1,0,0,110,33,0,0,0,192
EsotericSoftware.yamlbeans,130,0,1,0,2449,0,86,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
gitchennan.elasticsearch-analysis-lc-pinyin,26,5673,3,226,671,173103,73,23622,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,38,0,0,35,300,0,0,0,68
Cognifide.AET,15,4136,2,174,287,114925,69,20875,0,0,0,0,0,0,5,0,0,0,0,0,0,0,18,3,0,0,137,40,0,0,0,232
amznlabs.amazon-dsstne,42,1982,10,59,1711,41363,996,6612,0,0,0,0,0,0,6,13,0,0,0,3,0,0,8,0,0,0,12,6,0,0,0,96
all4you.redant,130,4629,21,381,2679,203211,686,45145,0,0,0,1,0,0,2,0,0,0,0,33,0,0,18,33,0,0,209,182,0,0,0,689
streamsupport.streamsupport,916,0,4,0,11141,0,413,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
nuke-build.nuke,0,743,0,4,0,26328,0,1513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,2,4,0,0,0,3
breakthesec.JavaVulnerableLab,15,3298,13,242,429,147874,381,39768,0,1,18,0,0,4,26,0,0,0,0,37,0,0,54,11,0,0,141,299,0,0,0,82
xuxueli.xxl-cfg,182,5602,21,599,2851,228507,1100,69393,0,0,1,0,0,0,24,2,0,0,0,29,0,0,48,54,0,4,384,214,0,0,0,1044
acesinc.convergent-ui,10,382,6,25,379,13455,270,3612,0,0,0,0,0,0,1,0,0,0,0,14,0,0,1,0,0,0,41,2,0,0,0,20
twitter.netty-http2,64,339,0,9,1892,13490,0,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,9,2,0,0,0,0
slyak.spring-data-jpa-extra,42,7732,5,483,1286,269058,431,61333,0,0,0,0,0,0,6,0,0,0,0,6,0,0,58,31,0,0,211,380,0,0,0,506
GoogleCloudPlatform.pubsub,15,785,5,14,497,18823,338,2057,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,2,3,0,0,0,18
raydac.netbeans-mmd-plugin,13243,7366,747,0,450612,267473,71095,0,0,0,63,65,0,0,493,323,0,0,0,555,0,0,0,0,0,0,0,0,0,0,0,0
Pragmatists.JUnitParams,55,286,4,9,1361,6773,266,691,0,0,0,0,0,0,2,0,0,0,0,4,0,0,1,0,0,0,11,0,0,0,0,1
jackyhung.consumer-dispatcher,41,2523,19,310,1183,90358,792,28802,0,0,0,34,0,0,3,2,0,0,0,124,0,0,31,14,0,0,167,110,0,0,0,435
spring-cloud.spring-cloud-commons,248,3632,23,212,3981,102078,1105,17975,0,0,0,0,0,0,14,3,0,0,0,33,0,0,17,2,0,0,125,70,0,0,0,358
Litote.kmongo,1774,7291,18,216,27872,209896,2100,26675,0,0,0,0,0,0,0,20,0,0,0,5,0,0,6,65,0,0,50,106,0,0,0,123
Hurence.log-island,55004,89457,2800,2467,1158388,2091091,279645,280510,0,0,208,351,0,3,1175,1499,0,0,0,4280,0,0,264,236,0,0,1006,1877,0,0,0,2541
jsevellec.cassandra-unit,8718,8280,704,300,259809,231160,90654,28218,0,0,25,59,0,0,324,168,0,0,0,1214,0,0,14,0,0,0,94,78,0,0,0,656
dpdearing.android-gps-emulator,1720,558,1,76,217,11891,43,3459,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,60,0,0,12,1,0,0,0,5
frohoff.ysoserial,35200,26429,2170,0,1241756,950813,275646,0,0,0,231,181,0,0,1530,1359,0,0,0,2277,0,0,0,0,0,0,0,0,0,0,0,0
sujee81.SparkApps,8,24635,1,633,20,260279,20,80036,0,0,0,0,0,0,1,0,0,0,0,1,0,0,92,8,0,3,482,509,0,0,0,483
sing1ee.dict_build,50,2378,8,103,1420,52389,553,9985,0,0,4,0,0,0,12,5,0,0,0,13,0,0,15,6,0,0,59,28,0,0,0,95
gaoxianglong.shark,474,8164,23,1009,16203,399814,1630,125264,0,0,2,0,0,0,9,5,0,0,0,21,0,0,56,88,0,0,778,612,0,0,0,1433
mpetazzoni.ttorrent,218,1013,47,43,6164,27223,3685,4139,0,0,0,1,0,0,21,9,0,0,0,140,0,0,19,1,0,0,54,14,0,0,0,49
criteo.biggraphite,10,6368,6,441,562,188675,433,52631,0,0,3,0,0,0,2,0,0,0,0,22,0,0,14,42,0,0,240,107,0,0,0,873
yuchenggroup.rapid-generator,92,1316,25,91,4070,60872,1981,16437,0,0,3,6,0,0,37,4,0,0,0,9,0,0,23,3,0,0,122,37,0,0,0,81
etsy.Sahale,85,7988,4,316,995,131454,261,36693,0,0,0,0,0,0,2,0,0,0,0,14,0,0,20,5,0,0,109,322,0,0,0,290
MilkBowl.VaultAPI,7,909,0,26,1015,24868,0,3280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,0,0,0,49
idugalic.micro-company,663,3871,26,246,3971,151012,1677,36437,0,0,0,0,0,0,22,24,0,0,0,22,0,0,56,22,0,0,172,120,0,0,0,274
spotify.helios,912,15352,145,954,27762,536798,10982,98407,0,0,0,0,0,0,59,55,0,0,0,310,0,0,176,102,0,0,377,707,0,0,0,921
wandoulabs.jodis,9,3711,4,255,277,123250,157,26799,0,0,0,0,0,0,1,0,0,0,0,6,0,0,14,2,0,0,75,95,0,0,0,469
caelum.vraptor4,409,3388,52,140,8124,80274,2660,14001,0,0,0,0,0,0,13,3,0,0,0,93,0,0,18,32,0,0,45,60,0,0,0,125
eclipse.paho.mqtt.java,114,212,16,0,6491,5885,1888,0,0,0,2,2,0,0,12,11,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
apache.commons-collections,524,0,19,0,16524,0,2416,0,0,0,11,0,0,0,2,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
groupon.Selenium-Grid-Extras,192,4523,81,266,6919,125845,5259,28060,0,0,10,2,0,0,80,4,0,0,0,341,0,0,47,9,0,0,202,67,0,0,0,368
Anchormen.sql4es,11426,8589,401,115,417094,323953,60113,11278,0,0,13,37,0,0,97,459,0,0,0,256,0,0,5,0,0,0,52,75,0,0,0,108
derryx.elasticsearch-changes-plugin,9,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dubboclub.dubbo-plus,139,5792,7,441,2479,236461,495,49946,0,0,0,0,0,0,1,3,0,0,0,18,0,0,52,54,0,0,165,160,0,0,0,1010
zeroturnaround.zt-zip,86,23,16,3,2842,872,1586,171,0,0,0,1,0,0,13,0,0,0,0,40,0,0,0,0,0,0,0,2,0,0,0,3
GoogleCloudPlatform.cloud-builders,54,0,6,0,1976,0,625,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
virgo47.javasimon,399,6918,43,924,13340,304989,2332,107463,0,0,0,2,0,0,36,5,0,0,0,46,0,0,78,13,0,1,524,647,0,0,0,1573
lucko.helper,4659,4052,190,122,200010,182024,26183,19137,0,0,13,1,0,0,140,68,0,0,0,271,0,0,7,0,0,0,100,55,0,0,0,180
doanduyhai.Achilles,5428,10071,122,810,83454,374831,8582,117878,0,0,1,44,0,0,7,37,0,0,0,269,0,0,47,115,0,0,447,814,0,0,0,1330
asual.lesscss-engine,16,484,8,38,625,35419,408,10301,0,0,0,0,0,0,9,1,0,0,0,15,0,0,11,6,0,0,44,19,0,0,0,19
Codearte.catch-exception,22,3252,0,45,278,63621,0,2507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,42,4,0,0,0,16
ihaolin.wechat,172,1741,16,52,5908,31633,1673,5318,0,0,0,0,0,0,0,16,0,0,0,8,0,0,8,0,0,0,11,1,0,0,0,44
npgall.cqengine,655,1136,11,88,14228,46402,3653,9887,0,0,0,5,0,0,21,18,0,0,0,17,0,0,19,15,0,0,39,62,0,0,0,30
spotify.netty-zmtp,57,0,2,0,925,0,30,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
centic9.jgit-cookbook,81,1721,11,145,1234,69247,220,20568,0,0,0,0,0,0,13,0,0,0,0,1,0,0,10,1,0,0,179,65,0,0,0,110
mwarman.skeleton-ws-spring-boot,79,1797,5,90,2165,77964,683,11521,0,0,0,0,0,0,16,2,0,0,0,1,0,0,5,0,0,0,74,50,0,0,0,60
rtyley.roboguice-sherlock,9,119,0,9,427,2337,0,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,1,1,0,0,0,16
chocotan.lolibox,170,2045,6,220,1938,80359,589,22531,0,0,0,0,0,0,13,1,0,0,0,0,0,0,20,28,0,0,101,168,0,0,0,271
jpmml.jpmml-spark,18,520,0,1,342,12583,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
winterbe.github-matrix,57,153,13,10,2005,12899,1009,1159,0,0,1,0,0,0,17,8,0,0,0,16,0,0,2,0,0,0,2,0,0,0,0,34
GoogleChromeLabs.chromeos_smart_card_connector,12130,14431,116,599,125557,469479,16738,92682,0,0,12,8,0,0,57,12,0,0,0,88,0,0,43,134,0,1,251,1219,0,0,0,236
cescoffier.vertx-microservices-workshop,19,2077,4,176,900,127104,132,29458,0,0,0,0,0,0,2,0,0,0,0,3,0,0,30,20,0,0,161,144,0,0,0,68
vogellacompany.vogella,16,295,0,3,228,5025,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
ThreeTen.threeten-extra,95,0,1,0,9164,0,111,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
opensourceBIM.BIMserver,6774,37539,195,2040,247970,987253,30676,452871,0,0,23,1,0,6,79,167,0,0,0,668,0,0,366,240,0,2,994,2491,0,0,0,1632
ehcache.ehcache3-samples,5173,8400,449,390,163004,338327,45219,60075,0,0,38,16,0,1,334,177,0,0,0,796,0,0,40,7,0,0,355,194,0,0,0,367
resty-gwt.resty-gwt,141,932,14,32,3534,47117,553,5582,0,0,0,0,0,0,0,1,0,0,0,30,0,0,0,0,0,0,7,31,0,0,0,12
rkalla.imgscalr,22,0,2,0,472,0,472,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
googleads.googleads-shopping-samples,64,363,7,2,1680,15666,436,120,0,0,0,0,0,0,4,0,0,0,0,32,0,0,0,0,0,0,3,0,0,0,0,2
microcks.microcks,124,7156,47,379,4275,209242,2779,39350,0,0,3,0,0,0,65,10,0,0,0,142,0,0,25,25,0,0,361,141,0,0,0,583
ZhangJiupeng.AgentX,83,7218,17,289,2228,243355,676,30287,0,0,3,1,0,0,11,10,0,0,0,41,0,0,107,6,0,0,63,305,0,0,0,232
OpenAS2.OpenAs2App,215,6933,57,566,7596,288963,4449,65509,0,0,19,17,0,0,64,15,0,0,0,233,0,0,190,13,0,0,257,545,0,0,0,358
spring-cloud.spring-cloud-config,274,7452,37,530,7384,266044,3375,78261,0,0,14,0,0,0,30,19,0,0,0,78,0,0,46,36,0,0,588,278,0,0,0,484
apex.apex,13,10,0,0,54,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pinterest.pinlater,326,8613,25,353,7176,209326,2142,35484,0,0,1,0,0,0,14,0,0,0,0,50,0,0,30,6,0,0,271,185,0,0,0,293
peholmst.vaadin4spring,36,35,5,4,592,744,370,317,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,1,1,0,0,0,3
Slikey.EffectLib,147,48,7,1,4448,548,1058,41,0,0,0,0,0,0,8,1,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0
danialfarid.ng-file-upload,4,10037,3,499,84,176731,84,35903,1,0,3,0,0,1,2,0,0,0,0,11,0,0,20,8,0,0,76,594,0,0,0,200
theborakompanioni.thymeleaf-extras-shiro,29,0,0,0,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yegor256.cactoos,286,0,6,0,10426,0,783,0,0,0,0,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
jmacglashan.burlap,853,2978,68,259,33769,178084,8289,41694,0,0,19,0,0,0,58,66,0,0,0,27,0,0,30,33,0,0,105,157,0,0,0,252
lkuza2.java-speech-api,25,125,10,21,1318,5016,782,2059,0,0,0,0,0,0,16,0,0,0,0,3,0,0,3,20,0,0,1,12,0,0,0,4
ZsoltSafrany.needle,13,0,1,0,79,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xedin.disruptor_thrift_server,25,354,6,42,741,11633,445,3202,0,0,0,0,0,0,1,1,0,0,0,7,0,0,1,1,0,0,16,23,0,0,0,73
spring-projects.spring-retry,121,1563,8,139,2511,44415,696,10059,0,0,0,0,0,0,10,0,0,0,0,6,0,0,4,0,0,0,34,67,0,0,0,210
softwareloop.mybatis-generator-lombok-plugin,2,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joakime.android-apk-parser,11,0,0,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Exslims.MercuryTrade,578,9108,42,414,13944,263768,3173,43133,0,0,3,5,0,0,46,6,0,0,0,30,0,0,38,5,0,0,242,151,0,0,0,560
games647.FastLogin,513,257,26,22,15511,11264,4693,4545,0,0,0,2,0,0,48,11,0,0,0,15,0,0,0,1,0,0,46,3,0,0,0,77
ZHENFENG13.My-Blog,108,200,5,21,2123,4564,683,1262,0,0,0,0,0,0,16,2,0,0,0,1,0,0,0,1,0,0,13,1,0,0,0,22
DeemOpen.zkui,23,2634,17,400,1516,144776,1440,54231,0,0,6,0,0,1,19,4,0,0,0,46,0,0,69,6,0,0,329,188,0,0,0,626
zhaoqian.spring-init,23,11508,7,1089,670,448041,342,126453,0,0,5,0,0,0,2,6,0,0,0,36,0,0,98,89,0,0,565,783,0,0,0,1383
KostyaSha.yet-another-docker-plugin,12640,783,747,182,440971,19850,72197,6820,0,0,151,23,0,0,217,613,0,0,0,453,0,0,1,2,0,0,16,74,0,0,0,173
timrdf.csv2rdf4lod-automation,228,40,15,1,20247,221,3773,63,0,0,4,0,0,0,2,2,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0
ianopolous.IPFS-API-Java,49,5,3,2,1349,214,457,176,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
diegoceccarelli.json-wikipedia,28,5546,4,261,1077,176062,374,29635,0,0,0,0,0,0,3,0,0,0,0,9,0,0,41,13,0,0,123,96,0,0,0,262
menacher.java-game-server,152,2124,25,162,3646,69713,1299,13557,0,0,0,0,0,0,0,8,0,0,0,40,0,0,7,11,0,0,51,135,0,0,0,211
4pr0n.ripme,178,1291,89,157,6097,46940,5245,13725,0,0,3,4,0,0,47,3,0,0,0,266,0,0,20,0,0,0,102,62,0,0,0,239
aws.aws-sdk-java,184717,7142,1444,481,2385346,349521,197886,89703,0,0,30,5,0,0,148,4167,0,0,0,119,0,0,33,73,0,0,241,1207,0,0,0,322
robertotru.spring-boot-email-tools,68,2638,11,88,2040,59609,668,8286,0,0,0,0,0,0,0,11,0,0,0,15,0,0,16,2,0,0,49,12,0,0,0,52
tuan3w.visual_search,25,564,3,8,217,12946,107,1111,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6
chenlb.mmseg4j-core,34,0,4,0,894,0,396,0,0,0,0,0,0,0,2,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
biojava.biojava,1353,7313,296,413,77310,339265,36976,84775,0,0,31,39,0,0,246,232,0,0,0,799,0,0,53,29,0,0,524,338,0,0,0,315
awslabs.aws-sdk-cpp,54,2466,7,145,4093,67529,294,18141,0,0,1,0,0,0,7,1,0,0,0,3,0,0,12,1,0,0,144,57,0,0,0,153
bonigarcia.dualsub,82,1088,16,96,2062,36107,1134,9219,0,0,1,2,0,0,9,3,0,0,0,21,0,0,15,1,0,0,55,53,0,0,0,207
michaelliao.jsonstream,68,20,4,5,1139,957,188,538,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,2,0,0,2,10,0,0,0,2
liuyangming.ByteTCC-sample,127,9576,6,736,1930,362166,567,93776,0,0,0,0,0,0,13,1,0,0,0,0,0,0,52,17,0,0,435,486,0,0,0,862
kohsuke.hudson,2433,16759,397,2502,58120,677448,28579,210554,0,0,24,50,0,1,267,50,0,0,0,854,0,0,152,216,0,3,1127,806,0,0,0,2678
searchbox-io.Jest,2974,3196,85,58,57900,76701,7687,5049,0,0,18,3,0,0,19,54,0,0,0,111,0,0,0,0,0,0,11,17,0,0,0,151
mesosphere.elasticsearch-mesos,48,796,3,83,498,27874,139,8864,0,0,0,0,0,0,3,2,0,0,0,13,0,0,17,0,0,0,83,29,0,0,0,92
benas.ustream,30,0,4,0,926,0,135,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junwei-wang.cpabe,19,0,3,0,652,0,288,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stormning.spring-data-jpa-extra,42,7732,5,483,1286,269058,431,61333,0,0,0,0,0,0,6,0,0,0,0,6,0,0,58,31,0,0,211,380,0,0,0,506
AdoptOpenJDK.mjprof,82,96,9,14,2059,2394,509,1468,0,0,0,4,0,0,4,2,0,0,0,6,0,0,0,1,0,0,22,5,0,0,0,10
nyholku.purejavacomm,127,107,20,10,3449,4295,2325,1738,0,0,0,8,0,0,7,93,0,0,0,36,0,0,1,3,0,0,16,6,0,0,0,3
igniterealtime.REST-API-Client,25,175,5,19,1270,6036,440,2061,0,0,0,0,0,0,4,8,0,0,0,4,0,0,1,2,0,0,3,4,0,0,0,67
apache.commons-vfs,358,28,32,8,13755,1468,2599,1072,0,0,6,0,0,0,15,17,0,0,0,55,0,0,0,1,0,0,5,6,0,0,0,14
AKSW.AutoSPARQL,357,19721,53,1697,17934,798136,5680,217320,0,0,25,25,0,1,40,20,0,0,0,170,0,0,288,285,0,2,1157,796,0,0,0,2788
beamofsoul.BusinessInfrastructurePlatformGroupVersion,246,8285,39,692,7026,331269,1632,92085,0,0,17,5,0,0,5,23,0,0,0,113,0,0,82,47,0,0,415,524,0,0,0,895
Netflix.exhibitor,298,5752,33,426,6950,165155,2627,41935,0,0,3,0,0,0,37,12,0,0,0,75,0,0,47,8,0,3,204,209,0,0,0,547
g00glen00b.ng-spring-boot,57,0,12,0,1812,0,964,0,0,0,0,0,0,0,17,6,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
ArcBees.gwtquery,362,1201,29,0,10941,18125,5132,0,0,0,1,14,0,0,6,14,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0
skyscreamer.yoga,151,11584,9,1165,3189,433960,367,138988,0,0,5,0,0,0,1,2,0,0,0,7,0,0,111,107,0,3,657,1085,0,0,0,1901
mgodave.Jpcap,22,0,0,0,747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b3log.latke,206,4006,43,272,7619,208844,3449,41319,0,0,5,0,0,0,48,12,0,0,0,39,0,0,52,19,0,0,294,175,0,0,0,266
Esri.spatial-framework-for-hadoop,144,1127,14,61,2580,84185,583,12098,0,0,0,2,0,0,0,1,0,0,0,29,0,0,0,7,0,0,16,79,0,0,0,11
boatmeme.microsoft-translator-java-api,10,12,1,0,444,604,126,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sczyh30.vertx-blueprint-microservice,101,3853,6,297,6426,173201,626,31702,0,0,0,1,0,0,1,0,0,0,0,13,0,0,14,68,0,0,187,103,0,0,0,256
jmrozanec.cron-utils,92,28,0,4,3761,1306,0,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,53
wso2.siddhi,12032,14716,980,65,431866,398298,111866,7146,0,0,85,53,0,0,621,732,0,0,0,1472,0,0,8,2,0,0,99,15,0,0,0,48
linkedin.ml-ease,112,3995,22,567,4737,164030,2258,61109,0,0,10,2,0,0,9,1,0,0,0,21,10,1,142,11,0,16,670,181,0,0,0,1751
hrldcpr.pcollections,30,0,0,0,1336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jayway.rest-assured,471,14535,88,940,11931,304806,5169,86024,0,0,0,0,0,1,15,13,0,0,0,89,0,0,30,1,0,1,306,518,0,0,0,1219
bohnman.squiggly-filter-jackson,64,2920,3,127,1408,96278,346,16885,0,0,0,0,0,0,0,7,0,0,0,1,0,0,15,0,0,0,28,51,0,0,0,177
roncoo.roncoo-jui-springboot,212,1538,19,145,4906,64694,1589,14413,0,0,1,0,0,0,18,43,0,0,0,4,0,0,28,10,0,0,135,51,0,0,0,144
lukeiwanski.tensorflow,0,579,0,9,0,13593,0,1556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8
amaurycrickx.recognito,18,0,0,0,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xuhuisheng.activiti-basic,1,1540,0,250,22,81188,0,29081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,0,236,124,0,0,0,409
kubeup.archon,44,246,0,23,58,3941,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,2,0,0,0,0
circonus-labs.fq,22,0,6,0,578,0,483,0,0,0,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
thoqbk.traprange,11,2733,2,133,364,77862,279,17606,0,0,2,0,0,0,1,0,0,0,0,0,0,0,22,3,0,0,43,55,0,0,0,313
OmerShapira.Syntactic,16,0,5,0,765,0,248,0,0,0,2,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
youseries.uflo,272,6674,28,511,9559,247308,2435,64672,0,0,0,0,0,0,2,82,0,0,0,4,0,0,68,27,0,0,346,440,0,0,0,653
github.maven-plugins,6,2020,1,64,257,45788,27,8107,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,1,0,0,57,16,0,0,0,42
yahoo.mysql_perf_analyzer,148,4359,71,451,11422,237019,8672,60809,0,0,14,4,0,0,222,18,0,0,0,454,0,0,76,8,0,0,371,324,0,0,0,453
xuxueli.xxl-api,104,818,6,115,2037,52391,660,18547,0,0,0,0,0,0,16,2,0,0,0,1,0,0,27,3,0,0,80,69,0,0,0,175
lvwangbeta.osf,111,8274,40,679,4678,330922,2652,76029,0,0,63,10,0,0,5,26,0,0,0,108,0,0,77,41,0,0,539,399,0,0,0,793
Free-Software-for-Android.NTPSync,41,0,2,0,1984,0,77,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buremba.netty-rest,73,3898,5,133,1888,141272,994,16282,0,0,0,0,0,0,1,0,0,0,0,9,0,0,3,34,0,0,44,94,0,0,0,154
torodb.stampede,27,1439,4,135,865,42959,410,11872,0,0,0,0,0,0,2,0,0,0,0,4,0,0,2,1,0,0,65,43,0,0,0,142
mirador.mirador,150,2942,24,111,11956,145470,5251,40835,0,0,0,20,0,0,48,18,0,0,0,13,0,0,37,167,0,0,90,115,0,0,0,217
alibaba.asyncload,54,4774,7,382,1172,140954,398,43451,0,0,0,0,0,0,0,4,0,0,0,5,0,0,16,40,0,0,132,359,0,0,0,492
rubenlagus.TelegramBotsExample,39,1806,8,211,2637,69238,1036,23153,0,0,7,1,0,1,16,1,0,0,0,47,0,0,20,65,0,0,134,73,0,0,0,192
7040210.SuperBoot,472,2530,46,228,9923,139810,3449,35679,0,0,13,1,0,0,74,41,0,0,0,84,0,0,34,26,0,0,206,149,0,0,0,227
mp911de.logstash-gelf,112,0,6,0,3614,0,498,0,0,0,0,0,0,0,4,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
liuyangming.ByteJTA,172,14130,56,1168,10703,487583,5896,126494,0,0,1,0,0,0,56,20,0,0,0,160,0,0,82,63,0,0,604,789,0,0,0,1541
